Year,Month,State,Location,Food,Ingredient,Species,Genus,Status,Illnesses,Hospitalizations,Fatalities
2005,May,Ohio,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2005,November,Minnesota,Residence,"Ham, Unspecified",,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2005,July,Washington,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,5,0,0
2005,August,Ohio,Unknown,,,Norovirus genogroup I,Norovirus,Confirmed,5,0,0
2005,June,Ohio,Restaurant,"Fried Onions/Onion Rings, Unspecified",,Norovirus genogroup I,Norovirus,Confirmed,4,0,0
2005,June,Washington,Unknown,"Salad, Unspecified",,Norovirus genogroup I,Norovirus,Confirmed,4,0,0
2005,December,Illinois,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,4,0,0
2005,December,Georgia,Restaurant,"Sandwich, Tuna Fish",,Norovirus unknown,Norovirus,Confirmed,4,0,0
2005,December,Minnesota,Restaurant,"Taco, Beef",,Norovirus unknown,Norovirus,Confirmed,4,0,0
2005,January,Connecticut,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,3,0,0
2005,February,Ohio,Restaurant,Chicken And Rice,,Norovirus genogroup I,Norovirus,Confirmed,3,0,0
2005,February,Ohio,Restaurant,"Ground Beef, Hamburger",,Norovirus genogroup I,Norovirus,Confirmed,3,0,0
2005,March,Ohio,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,3,0,0
2005,March,Ohio,Grocery Store,,,Norovirus genogroup I,Norovirus,Confirmed,3,0,0
2005,June,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,3,0,0
2005,November,California,,,,Norovirus genogroup II,Norovirus,Confirmed,3,0,0
2005,May,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,2,0,0
2005,August,Ohio,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,2,1,0
2005,October,Idaho,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,2,0,0
2005,May,South Carolina,Restaurant,"Turkey, Baked",,Salmonella enterica,Salmonella,Confirmed,304,56,1
2005,May,Illinois,Restaurant,"Sauces, Unspecified; Fajita, Unspecified; Guacamole",,Salmonella enterica,Salmonella,Confirmed,162,0,0
2005,May,Utah,Residence,"Cantaloupe; Chicken, Bbq; Corned Beef, Unspecified",,Salmonella enterica,Salmonella,Confirmed,126,15,0
2005,April,Arkansas,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,95,10,0
2005,November,Multistate,Restaurant,Roma Tomato,Vine-Stalk Eg. Tomato,Salmonella enterica,Salmonella,Confirmed,84,8,0
2005,September,North Carolina,Restaurant,"Chicken, Grilled",,Salmonella enterica,Salmonella,Confirmed,83,2,0
2005,November,Michigan,Religious Facility,"Sandwich, Other; Vanilla Cake",,Salmonella enterica,Salmonella,Confirmed,75,5,0
2005,July,Multistate,Restaurant,"Tomato, Beefsteak",Vine-Stalk Eg. Tomato,Salmonella enterica,Salmonella,Confirmed,72,8,0
2005,April,Nebraska,Catering Service,"Pork, Smoked",,Salmonella enterica,Salmonella,Confirmed,61,2,0
2005,June,Georgia,Catering Service,"Stuffing/Dressing; Gravy, Chicken; Chicken, Other",Chicken,Salmonella enterica,Salmonella,Confirmed,61,7,0
2005,February,California,,"Cake, Unspecified",,Salmonella enterica,Salmonella,Confirmed,57,8,0
2005,October,Montana,,,,Salmonella enterica,Salmonella,Confirmed,47,0,0
2005,June,Virginia,Religious Facility,"Sandwich, Beef",Ground Beef,Salmonella enterica,Salmonella,Confirmed,40,1,0
2005,April,Georgia,,"Shell Eggs, Scrambled Hard",Egg,Salmonella enterica,Salmonella,Confirmed,38,2,0
2005,May,Pennsylvania,Catering Service,,,Salmonella enterica,Salmonella,Confirmed,38,0,0
2005,July,Utah,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,38,7,0
2005,July,Virginia,Restaurant; Catering Service,Chicken Biryani,,Salmonella enterica,Salmonella,Confirmed,37,2,0
2005,August,Florida,Residence,"Pork, Bbq",,Salmonella enterica,Salmonella,Confirmed,36,0,0
2005,April,South Carolina,Restaurant,Macaroni And Cheese,,Salmonella enterica,Salmonella,Confirmed,35,15,0
2005,October,Georgia,Residence; Religious Facility,"Turkey, Roasted; Stuffing/Gravy",,Salmonella enterica,Salmonella,Confirmed,35,9,0
2005,February,Tennessee,Restaurant,"Ground Beef, Cheeseburger; Chicken, Other",,Salmonella enterica,Salmonella,Confirmed,34,9,0
2005,December,Georgia,Restaurant,Hollandaise Sauce,Butter; Egg,Salmonella enterica,Salmonella,Confirmed,34,7,0
2005,July,Missouri,Catering Service,,,Salmonella enterica,Salmonella,Confirmed,31,2,0
2005,August,California,Restaurant,"Salsa, Unspecified",,Salmonella enterica,Salmonella,Confirmed,30,2,0
2005,July,Virginia,Restaurant,House Salad,,Salmonella enterica,Salmonella,Confirmed,29,3,0
2005,March,Virginia,Prison,"Eggs, Other",Egg,Salmonella enterica,Salmonella,Confirmed,27,1,0
2005,July,New York,Restaurant; Residence; Fair/Festival; Grocery Store; School,"Onion, Unspecified; Tomato, Unspecified",Root (Eg. Potato); Vine-Stalk Eg. Tomato,Salmonella enterica,Salmonella,Confirmed,27,2,0
2005,August,Minnesota,Residence,Stuffed Chicken,,Salmonella enterica,Salmonella,Confirmed,27,6,0
2005,May,Multistate,Restaurant,"Ice Cream, Commercial",,Salmonella enterica,Salmonella,Confirmed,26,11,0
2005,April,Michigan,Catering Service,"Eclair, Unspecified",,Salmonella enterica,Salmonella,Confirmed,25,4,0
2005,May,Texas,,"Soup, Chicken",,Salmonella enterica,Salmonella,Confirmed,25,0,0
2005,July,Colorado,Restaurant,"Sushi, Unspecified",,Salmonella enterica,Salmonella,Confirmed,25,0,0
2005,September,New York,Grocery Store,"Sandwich, Deli",,Salmonella enterica,Salmonella,Confirmed,25,1,0
2005,July,Colorado,Unknown,"Cantaloupe; Ground Beef, Unspecified",,Salmonella enterica,Salmonella,Confirmed,24,7,1
2005,July,Multistate,Restaurant; Residence,"Mayonnaise, Homemade; Cake, Tiramisu; Eggs, Other; Crab Cakes",Egg; Egg; Egg; Egg,Salmonella enterica,Salmonella,Confirmed,23,5,0
2005,August,Ohio,Catering Service,,,Salmonella enterica,Salmonella,Confirmed,21,3,0
2005,June,Wyoming,Restaurant,"Eggs, Unspecified; Tomato, Unspecified",,Salmonella enterica,Salmonella,Confirmed,20,4,0
2005,September,California,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,20,0,0
2005,July,Tennessee,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,19,2,0
2005,September,North Carolina,Fair/Festival,"Pork, Bbq",,Salmonella enterica,Salmonella,Confirmed,17,0,0
2005,June,New York,Restaurant; Residence; Banquet Facility; Grocery Store,,,Salmonella enterica,Salmonella,Confirmed,15,2,0
2005,December,Pennsylvania,Restaurant; Unknown,,,Salmonella enterica,Salmonella,Confirmed,15,6,0
2005,April,Illinois,Office,,,Salmonella enterica,Salmonella,Confirmed,14,0,0
2005,July,California,Restaurant,Chips And Salsa,,Salmonella enterica,Salmonella,Confirmed,14,4,0
2005,October,North Carolina,Restaurant,"Cake, Cream Cheese; Cheese Bread",,Salmonella enterica,Salmonella,Confirmed,14,1,0
2005,June,Ohio,Residence; Grocery Store,"Chicken, Bbq; Chicken, Baked",,Salmonella enterica,Salmonella,Confirmed,13,2,0
2005,September,New Jersey,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,13,0,0
2005,June,Ohio,,Chicken Salad,,Salmonella enterica,Salmonella,Confirmed,12,2,0
2005,July,California,Restaurant,"Cake, Tiramisu",Egg,Salmonella enterica,Salmonella,Confirmed,12,2,0
2005,December,California,Catering Service,"Chicken, Other",,Salmonella other,Salmonella,Confirmed,12,1,0
2005,April,Florida,Grocery Store,"Pudding, Bread",,Salmonella enterica,Salmonella,Confirmed,11,1,0
2005,October,Pennsylvania,Restaurant,"Beef, Unspecified",Egg,Salmonella enterica,Salmonella,Confirmed,11,0,0
2005,April,Ohio,Residence,"Ice Cream, Homemade",,Salmonella enterica,Salmonella,Confirmed,10,2,0
2005,April,Oregon,Restaurant,Lettuce-Based Salads Unspecified,,Salmonella enterica,Salmonella,Confirmed,10,0,0
2005,November,Florida,Residence,Other Vegetable,,Salmonella enterica,Salmonella,Confirmed,10,0,0
2005,May,California,Religious Facility,"Beef, Raw",,Salmonella enterica,Salmonella,Confirmed,9,3,0
2005,June,Pennsylvania,Restaurant,"Sandwich, Chicken; Green Salad",Leafy Green; Vine-Stalk Eg. Tomato; Leafy Green; Vine-Stalk Eg. Tomato,Salmonella enterica,Salmonella,Confirmed,9,3,0
2005,February,Pennsylvania,,"Carrots, Unspecified",,Salmonella enterica,Salmonella,Confirmed,8,3,0
2005,April,Massachusetts,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,8,2,0
2005,May,Arkansas,Restaurant,"Chicken, Grilled",Chicken,Salmonella enterica,Salmonella,Confirmed,8,0,0
2005,July,Vermont,,"Turkey, Other",,Salmonella enterica,Salmonella,Confirmed,8,2,0
2005,October,Florida,Residence,Macaroni Salad,,Salmonella enterica,Salmonella,Confirmed,8,3,0
2005,January,Florida,Restaurant,"Eggs, Unspecified; French-Toast, Unspecified",Egg; Egg,Salmonella enterica,Salmonella,Confirmed,7,1,0
2005,March,Arkansas,Residence,"Bread, Cornbread Dressing; Chicken, Baked",Bread; Chicken,Salmonella enterica,Salmonella,Confirmed,7,4,0
2005,May,Multistate,,Other Food,,Salmonella enterica,Salmonella,Confirmed,7,2,0
2005,September,Hawaii,Residence,"Shrimp, Raw",,Salmonella enterica,Salmonella,Confirmed,7,2,0
2005,September,Florida,Restaurant,,,Salmonella other,Salmonella,Confirmed,7,0,0
2005,March,California,Restaurant,"Pudding, Chocolate",Egg,Salmonella enterica,Salmonella,Confirmed,6,1,0
2005,June,North Carolina,Residence,,,Salmonella enterica,Salmonella,Confirmed,6,0,0
2005,September,Connecticut,Residence,,,Salmonella enterica,Salmonella,Confirmed,6,1,0
2005,September,Wisconsin,Restaurant,"Gravy, Sausage",,Salmonella enterica,Salmonella,Confirmed,6,2,0
2005,October,California,Restaurant,"Eggs, Unspecified",Egg,Salmonella enterica,Salmonella,Confirmed,6,0,0
2005,November,California,Residence,"Turkey, Unspecified",Turkey,Salmonella enterica,Salmonella,Confirmed,6,0,0
2005,May,California,,"Taco, Unspecified",,Salmonella enterica,Salmonella,Confirmed,5,0,0
2005,May,Illinois,School,,,Salmonella enterica,Salmonella,Confirmed,5,0,0
2005,June,Minnesota,Restaurant; Residence,"Sandwich, Pork; Cilantro, Unspecified",,Salmonella enterica,Salmonella,Confirmed,5,4,0
2005,January,Minnesota,Residence,"Chicken, Other",,Salmonella enterica,Salmonella,Confirmed,4,1,0
2005,May,Illinois,Unknown,,,Salmonella enterica,Salmonella,Confirmed,4,0,0
2005,August,Colorado,Restaurant,Shrimp Dishes Unspecified,,Salmonella enterica,Salmonella,Confirmed,4,1,0
2005,August,Oregon,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,4,0,0
2005,September,Oregon,Religious Facility,,,Salmonella enterica,Salmonella,Confirmed,4,0,0
2005,December,California,Restaurant,"Seafood Dish, Unspecified",Egg,Salmonella enterica,Salmonella,Confirmed,4,0,0
2005,March,Pennsylvania,Residence,"Eggs, Raw",,Salmonella enterica,Salmonella,Confirmed,3,3,0
2005,May,Georgia,Residence,"Beef, Stew",Beef,Salmonella enterica,Salmonella,Confirmed,3,0,0
2005,June,California,Restaurant,Eggs Benedict,,Salmonella enterica,Salmonella,Confirmed,3,0,0
2005,July,New York,Residence,"Ground Beef, Hamburger",Beef,Salmonella enterica,Salmonella,Confirmed,3,1,0
2005,September,Minnesota,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,3,1,0
2005,June,Illinois,Residence; Fair/Festival,,,Salmonella enterica,Salmonella,Confirmed,2,0,0
2005,November,Massachusetts,Restaurant; Residence,Mung Bean Sprouts,,Salmonella enterica,Salmonella,Confirmed,2,0,0
2005,September,California,,"Queso Fresco, Unpasteurized",Milk,Salmonella unknown,Salmonella,Confirmed,2,0,0
2005,April,Hawaii,Catering Service,"Fish, Mahi Mahi",,Scombroid toxin,Scombroid,Confirmed,15,0,0
2005,April,Florida,Restaurant,"Tuna, Unspecified",,Scombroid toxin,Scombroid,Confirmed,6,0,0
2005,June,Hawaii,Restaurant,"Fish, Mahi Mahi",Fin Fish,Scombroid toxin,Scombroid,Confirmed,6,0,0
2005,April,Florida,Fair/Festival,Yellowtail Tuna,Fin Fish,Scombroid toxin,Scombroid,Confirmed,5,0,0
2005,August,California,Residence; Grocery Store,Tuna Burger,,Scombroid toxin,Scombroid,Confirmed,5,0,0
2005,August,California,Restaurant,Tuna Steak,Fin Fish,Scombroid toxin,Scombroid,Confirmed,5,0,0
2005,September,California,Restaurant,"Fish, Escolar",Fin Fish,Scombroid toxin,Scombroid,Confirmed,5,0,0
2005,March,New York,Restaurant; Office,"Tuna, Bbq",Fin Fish,Scombroid toxin,Scombroid,Confirmed,4,0,0
2005,January,Hawaii,Residence,"Fish, Ahi",Fin Fish,Scombroid toxin,Scombroid,Confirmed,3,0,0
2005,June,Hawaii,Unknown,"Fish, Ahi",Fin Fish,Scombroid toxin,Scombroid,Confirmed,3,0,0
2005,August,California,Restaurant,Fish Salad,Fin Fish,Scombroid toxin,Scombroid,Confirmed,3,0,0
2005,August,Oregon,Restaurant,"Fish, Escolar",,Scombroid toxin,Scombroid,Confirmed,3,0,0
2005,February,Florida,Restaurant,"Fish, Grouper, Unspecified",,Scombroid toxin,Scombroid,Confirmed,2,0,0
2005,March,New York,Restaurant,"Tuna, Bbq",Fin Fish,Scombroid toxin,Scombroid,Confirmed,2,0,0
2005,May,Minnesota,Office,"Fish, Mahi Mahi",,Scombroid toxin,Scombroid,Confirmed,2,0,0
2005,June,Florida,Restaurant,"Fish, Amberjack; Fish, Mahi Mahi",,Scombroid toxin,Scombroid,Confirmed,2,0,0
2005,July,California,Restaurant,"Fish, Mahi Mahi",,Scombroid toxin,Scombroid,Confirmed,2,0,0
2005,August,Hawaii,,"Fish, Ahi",,Scombroid toxin,Scombroid,Confirmed,2,0,0
2005,August,Hawaii,Unknown,"Fish, Mahi Mahi",,Scombroid toxin,Scombroid,Confirmed,2,0,0
2005,August,Hawaii,Restaurant,"Fish, Ahi",,Scombroid toxin,Scombroid,Confirmed,2,0,0
2005,August,New York,Restaurant,"Tuna, Unspecified",Fin Fish,Scombroid toxin,Scombroid,Confirmed,2,0,0
2005,September,Hawaii,Restaurant,"Fish, Ahi",,Scombroid toxin,Scombroid,Confirmed,2,1,0
2005,October,Hawaii,Restaurant,"Fish, Ahi",,Scombroid toxin,Scombroid,Confirmed,2,0,0
2005,November,New York,,Yellowfin Tuna,Fin Fish,Scombroid toxin,Scombroid,Confirmed,2,0,0
2005,September,California,Restaurant; Residence,Chicken Dishes,,Shigella sonnei,Shigella,Confirmed,100,2,0
2005,September,Maine,Catering Service,"Beef, Other",,Shigella flexneri,Shigella,Confirmed,49,0,0
2005,June,Pennsylvania,Residence,,,Shigella sonnei,Shigella,Confirmed,33,1,0
2005,May,Washington,,,,Shigella sonnei,Shigella,Confirmed,6,0,0
2005,March,California,Restaurant,,,Shigella sonnei,Shigella,Confirmed,5,0,0
2005,December,Kansas,Residence,"Sausage, Unspecified",,Staphylococcus aureus,Staphylococcus,Confirmed,138,19,0
2005,September,Virginia,Residence,"Pasta Salad; Chicken, Bbq",,Staphylococcus aureus,Staphylococcus,Confirmed,59,0,0
2005,June,New Hampshire,Residence,"Sandwich, Pork",Pork,Staphylococcus aureus,Staphylococcus,Confirmed,23,0,0
2005,December,West Virginia,Prison,"Sweet Potato, Unspecified; Stuffing, Unspecified; Turkey And Gravy; Turkey, Roasted; Green Beans, Unspecified",,Staphylococcus aureus,Staphylococcus,Confirmed,23,0,0
2005,October,Maryland,Prison,,,Staphylococcus aureus,Staphylococcus,Confirmed,21,0,0
2005,December,Virginia,Residence,"Pork, Roasted",Pork,Staphylococcus aureus,Staphylococcus,Confirmed,21,0,0
2005,August,Georgia,Restaurant,"Sandwich, Other Egg/Poultry",Egg,Staphylococcus aureus,Staphylococcus,Confirmed,15,4,0
2005,September,Wisconsin,Restaurant,"Ham, Other",,Staphylococcus aureus,Staphylococcus,Confirmed,9,0,0
2005,March,Wisconsin,Restaurant,"Soup, Potato",,Staphylococcus aureus,Staphylococcus,Confirmed,8,0,0
2005,April,Colorado,Restaurant,"Pork, Unspecified",,Staphylococcus aureus,Staphylococcus,Confirmed,8,0,0
2005,November,Hawaii,,Spam,,Staphylococcus aureus,Staphylococcus,Confirmed,7,0,0
2005,November,Virginia,Restaurant; Office,"Sandwich, Chicken",Chicken,Staphylococcus aureus,Staphylococcus,Confirmed,6,2,0
2005,June,North Carolina,Restaurant,"Beef, Bbq; Pork, Bbq",,Staphylococcus aureus,Staphylococcus,Confirmed,4,0,0
2005,August,Hawaii,,"Fish, Mackeral",,Staphylococcus aureus,Staphylococcus,Confirmed,2,0,0
2005,June,Alaska,Residence,"Homemade Sausage, Other",,Trichinella spiralis,Trichinella,Confirmed,3,1,0
2005,July,Washington,Unknown,Raw Oysters,,Vibrio parahaemolyticus,Vibrio,Confirmed,4,0,0
2006,July,Pennsylvania,Catering Service,"Pork, Roasted",,Bacillus cereus,Bacillus,Confirmed,20,0,0
2006,December,Florida,Residence,"Crab, Cooked; Rice, White; Spinach, Cooked",,Bacillus cereus,Bacillus,Confirmed,10,0,0
2006,September,Rhode Island,Residence,"Chicken, Roasted",,Bacillus cereus,Bacillus,Confirmed,5,0,0
2006,August,Kansas,,"Goat Cheese/Chevre, Unpasteurized",,Brucella unknown,Brucella,Confirmed,5,3,0
2006,May,California,Prison,"Other Milk, Pasteurized",,Campylobacter jejuni,Campylobacter,Confirmed,1644,7,0
2006,August,Colorado,Unknown,,,Campylobacter unknown,Campylobacter,Confirmed,67,0,0
2006,May,Wisconsin,Residence,"Homemade Cheese, Unpasteurized",,Campylobacter jejuni,Campylobacter,Confirmed,58,2,0
2006,December,Wisconsin,Banquet Facility,"Ham, Unspecified; Beef, Other",,Campylobacter jejuni,Campylobacter,Confirmed,23,0,0
2006,January,Illinois,,"Whole Milk, Unpasteurized",,Campylobacter jejuni,Campylobacter,Confirmed,18,0,0
2006,July,Virginia,,Watermelon,,Campylobacter jejuni,Campylobacter,Confirmed,15,1,0
2006,March,North Carolina,Unknown,,,Campylobacter unknown,Campylobacter,Confirmed,13,0,0
2006,August,Ohio,,"Sausage, Bratwurst; Chicken, Grilled",,Campylobacter unknown,Campylobacter,Confirmed,13,2,0
2006,July,Oregon,Catering Service,,,Campylobacter jejuni,Campylobacter,Confirmed,12,0,0
2006,May,Washington,Restaurant,"Ethnic Style, Unspecified",Leafy Green,Campylobacter jejuni,Campylobacter,Confirmed,10,0,0
2006,October,California,,"Chicken, Soy Sauce; Pork, Soy Sauce",,Campylobacter unknown,Campylobacter,Confirmed,10,2,0
2006,May,Virginia,,Raw Milk,,Campylobacter jejuni,Campylobacter,Confirmed,9,0,0
2006,October,North Carolina,Restaurant,,,Campylobacter jejuni,Campylobacter,Confirmed,7,0,0
2006,September,Colorado,,"Whole Milk, Unpasteurized",Milk,Campylobacter unknown,Campylobacter,Confirmed,5,4,0
2006,January,Colorado,,Raw Oysters,Raw Oysters,Campylobacter jejuni,Campylobacter,Confirmed,3,0,0
2006,June,Hawaii,Residence,,,Campylobacter jejuni,Campylobacter,Confirmed,3,0,0
2006,September,Pennsylvania,Unknown,,,Campylobacter jejuni,Campylobacter,Confirmed,3,0,0
2006,September,Pennsylvania,Unknown,,,Campylobacter jejuni,Campylobacter,Confirmed,3,0,0
2006,January,Ohio,,"Whole Milk, Unpasteurized",,Campylobacter unknown,Campylobacter,Confirmed,3,1,0
2006,July,Pennsylvania,Unknown,,,Campylobacter fetus,Campylobacter,Confirmed,2,1,0
2006,March,Pennsylvania,Unknown,,,Campylobacter jejuni,Campylobacter,Confirmed,2,0,0
2006,November,Pennsylvania,Unknown,,,Campylobacter jejuni,Campylobacter,Confirmed,2,0,0
2006,February,New York,,"Whole Milk, Unpasteurized",Milk,Campylobacter unknown,Campylobacter,Confirmed,2,0,0
2006,December,Multistate,,"Bun; Doughnuts, Unspecified; Danishes",,Chemical or toxin,Chemical,Confirmed,11,1,0
2006,August,New York,Residence,Susumber Berries,"Fruit, Unspecified",Chemical or toxin,Chemical,Confirmed,2,2,0
2006,October,Ohio,,Other Food,,Chemical or toxin,Chemical,Confirmed,2,0,0
2006,March,Florida,Residence,"Grouper, Black",Fin Fish,Ciguatoxin,Ciguatoxin,Confirmed,8,3,0
2006,August,Florida,Residence,Sphyraena Barracuda,Fin Fish,Ciguatoxin,Ciguatoxin,Confirmed,7,0,0
2006,June,Hawaii,Residence,"Fish, Roi",Fin Fish,Ciguatoxin,Ciguatoxin,Confirmed,6,4,0
2006,August,Florida,Residence,Sphyraena Barracuda,Fin Fish,Ciguatoxin,Ciguatoxin,Confirmed,5,1,0
2006,September,Hawaii,Camp,"Fish, Kole",,Ciguatoxin,Ciguatoxin,Confirmed,5,2,0
2006,August,Florida,,"Fish, Baracuda",,Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2006,September,Florida,Residence,"Fish, Baracuda",Fin Fish,Ciguatoxin,Ciguatoxin,Confirmed,3,3,0
2006,October,Florida,,"Fish, Grouper, Unspecified",,Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2006,November,Hawaii,Residence,"Fish, Roi",Fin Fish,Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2006,October,Hawaii,Residence,"Fish, Other",,Ciguatoxin,Ciguatoxin,Confirmed,2,0,0
2006,February,Arizona,Prison,"Burrito, Turkey",,Clostridium perfringens,Clostridium,Confirmed,249,0,0
2006,December,New Hampshire,Office,"Steak, Prime Rib",,Clostridium perfringens,Clostridium,Confirmed,98,0,0
